event_id,user_id,device_id,platform,os_name,country,city,app_version,session_id,event_type,event_time,event_properties,user_properties,server_upload_time,_fivetran_synced
ec7172e7-7028-eb2d-5e94-32d689b3889d,1d48a071-ab61-a7b1-793b-4c3220500494,784983ff-97ca-eef5-b8a4-c19ff105c2d8,Android,mobile,GB,London,5.2.0,5395843370494,sign_up.completed,2026-07-26 17:45:37,{},"{""account_status"": ""ACTIVE""}",2026-07-26 17:45:42,2026-09-07 06:10:00
bff49c48-e17f-5e53-2260-7be878ca903b,1d48a071-ab61-a7b1-793b-4c3220500494,784983ff-97ca-eef5-b8a4-c19ff105c2d8,Android,mobile,GB,London,5.2.0,5395843370494,kyc_step.completed,2026-07-26 17:55:37,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-07-26 17:55:42,2026-09-07 06:10:00
c67651b3-fa28-6316-5315-6a2312f0ed7d,1d48a071-ab61-a7b1-793b-4c3220500494,784983ff-97ca-eef5-b8a4-c19ff105c2d8,Android,mobile,GB,London,5.2.0,5395843370494,kyc_step.completed,2026-07-26 18:05:37,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-07-26 18:05:42,2026-09-07 06:10:00
26da916c-d306-06ae-69ed-5072bb81c774,1d48a071-ab61-a7b1-793b-4c3220500494,784983ff-97ca-eef5-b8a4-c19ff105c2d8,Android,mobile,GB,London,5.2.0,5395843370494,kyc_step.completed,2026-07-26 18:15:37,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-07-26 18:15:42,2026-09-07 06:10:00
c34604f9-8bed-0104-929e-a40553ed75f6,,3332d3ab-92f7-7072-4c81-cd7296fdad96,iOS,mobile,US,London,5.2.0,5314029482701,app.opened,2026-08-20 18:33:12,{},"{""account_status"": ""ACTIVE""}",2026-08-20 18:33:17,2026-09-07 06:10:00
87f16ab5-8e82-373e-42be-7d36a9230810,,3332d3ab-92f7-7072-4c81-cd7296fdad96,iOS,mobile,US,London,5.2.0,5314029482701,sign_up.started,2026-08-20 18:35:12,{},"{""account_status"": ""ACTIVE""}",2026-08-20 18:35:17,2026-09-07 06:10:00
c5188d4d-c5a8-646c-23f5-aea605981489,f54ad0a2-e874-66d7-ad66-a1bd93676a02,3332d3ab-92f7-7072-4c81-cd7296fdad96,iOS,mobile,US,London,5.2.0,5314029482701,sign_up.completed,2026-08-20 18:59:12,{},"{""account_status"": ""ACTIVE""}",2026-08-20 18:59:17,2026-09-07 06:10:00
bd32ebda-b61e-7c80-b302-225ec930c9f3,f54ad0a2-e874-66d7-ad66-a1bd93676a02,3332d3ab-92f7-7072-4c81-cd7296fdad96,iOS,mobile,US,London,5.2.0,5314029482701,kyc_step.completed,2026-08-20 19:09:12,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-20 19:09:17,2026-09-07 06:10:00
5c798b20-da7a-9b4f-f50b-1168505fc360,f54ad0a2-e874-66d7-ad66-a1bd93676a02,3332d3ab-92f7-7072-4c81-cd7296fdad96,iOS,mobile,US,London,5.2.0,5314029482701,kyc_step.completed,2026-08-20 19:19:12,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-20 19:19:17,2026-09-07 06:10:00
bf4d4bd8-7222-9838-c5cf-dce6e7b4dcd3,f54ad0a2-e874-66d7-ad66-a1bd93676a02,3332d3ab-92f7-7072-4c81-cd7296fdad96,iOS,mobile,US,London,5.2.0,5314029482701,kyc_step.completed,2026-08-20 19:29:12,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-08-20 19:29:17,2026-09-07 06:10:00
424f8429-b43d-4bf9-f8b0-3457ad7bb3c5,,3a4962d1-77e4-3d33-523e-901f2f23cd0c,Android,mobile,GB,London,5.2.0,4501828622334,app.opened,2026-08-15 20:50:30,{},"{""account_status"": ""ACTIVE""}",2026-08-15 20:50:35,2026-09-07 06:10:00
eec432d0-bf66-0225-9a86-a2f5415f2099,,3a4962d1-77e4-3d33-523e-901f2f23cd0c,Android,mobile,GB,London,5.2.0,4501828622334,sign_up.started,2026-08-15 20:52:30,{},"{""account_status"": ""ACTIVE""}",2026-08-15 20:52:35,2026-09-07 06:10:00
6574708d-6d65-8f44-6928-cf38a469db2c,575aed2c-a5c5-650c-8186-a57611a72609,3a4962d1-77e4-3d33-523e-901f2f23cd0c,Android,mobile,GB,London,5.2.0,4501828622334,sign_up.completed,2026-08-15 20:57:30,{},"{""account_status"": ""ACTIVE""}",2026-08-15 20:57:35,2026-09-07 06:10:00
485b841f-7df4-5531-89ef-698aca46739f,,87450d05-d4e8-9dd0-0c4b-c3d2cc5015cf,Android,mobile,DE,London,5.2.0,6754389788292,app.opened,2026-07-27 10:12:19,{},"{""account_status"": ""SUSPENDED""}",2026-07-27 10:12:24,2026-09-07 06:10:00
112e1621-a266-530e-5570-cefc93271b56,,87450d05-d4e8-9dd0-0c4b-c3d2cc5015cf,Android,mobile,DE,London,5.2.0,6754389788292,sign_up.started,2026-07-27 10:14:19,{},"{""account_status"": ""SUSPENDED""}",2026-07-27 10:14:24,2026-09-07 06:10:00
c7d4a10f-8eec-22a4-f966-f9c21796b7b1,d4aac9a3-3ed8-c56c-da09-dfa052828d80,87450d05-d4e8-9dd0-0c4b-c3d2cc5015cf,Android,mobile,DE,London,5.2.0,6754389788292,sign_up.completed,2026-07-27 10:34:19,{},"{""account_status"": ""SUSPENDED""}",2026-07-27 10:34:24,2026-09-07 06:10:00
d8a712cb-8374-c273-cc70-755128815cd9,d4aac9a3-3ed8-c56c-da09-dfa052828d80,87450d05-d4e8-9dd0-0c4b-c3d2cc5015cf,Android,mobile,DE,London,5.2.0,6754389788292,kyc_step.completed,2026-07-27 10:44:19,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""SUSPENDED""}",2026-07-27 10:44:24,2026-09-07 06:10:00
ec28c17a-92ec-c3bd-1675-7d7ed9fafbb9,d4aac9a3-3ed8-c56c-da09-dfa052828d80,87450d05-d4e8-9dd0-0c4b-c3d2cc5015cf,Android,mobile,DE,London,5.2.0,6754389788292,kyc_step.completed,2026-07-27 10:54:19,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""SUSPENDED""}",2026-07-27 10:54:24,2026-09-07 06:10:00
fe31f408-a671-cd81-9c2b-05eb77ec2100,d4aac9a3-3ed8-c56c-da09-dfa052828d80,87450d05-d4e8-9dd0-0c4b-c3d2cc5015cf,Android,mobile,DE,London,5.2.0,6754389788292,kyc_step.completed,2026-07-27 11:04:19,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""SUSPENDED""}",2026-07-27 11:04:24,2026-09-07 06:10:00
d1587136-6e52-8655-af17-8dbbc461aac1,d4aac9a3-3ed8-c56c-da09-dfa052828d80,87450d05-d4e8-9dd0-0c4b-c3d2cc5015cf,Android,mobile,DE,London,5.2.0,6754389788292,transaction.completed,2026-07-28 05:34:19,{},"{""account_status"": ""SUSPENDED""}",2026-07-28 05:34:24,2026-09-07 06:10:00
9341dd73-a5d8-d541-2e82-2ce612b1d17e,,e3acd21a-7387-a600-7739-1bee46e09e7d,iOS,mobile,US,London,5.2.0,6813884385906,app.opened,2026-08-29 08:53:24,{},"{""account_status"": ""ACTIVE""}",2026-08-29 08:53:29,2026-09-07 06:10:00
c7f7040b-8718-4322-743c-6de656fdc504,,e3acd21a-7387-a600-7739-1bee46e09e7d,iOS,mobile,US,London,5.2.0,6813884385906,sign_up.started,2026-08-29 08:55:24,{},"{""account_status"": ""ACTIVE""}",2026-08-29 08:55:29,2026-09-07 06:10:00
057ff1df-e3af-8541-6eb1-94b8f2d1235d,f2b43abf-8441-aefd-0299-436a8e485223,e3acd21a-7387-a600-7739-1bee46e09e7d,iOS,mobile,US,London,5.2.0,6813884385906,sign_up.completed,2026-08-29 09:23:24,{},"{""account_status"": ""ACTIVE""}",2026-08-29 09:23:29,2026-09-07 06:10:00
d4066625-9faa-2180-01a0-69a24b37617d,f2b43abf-8441-aefd-0299-436a8e485223,e3acd21a-7387-a600-7739-1bee46e09e7d,iOS,mobile,US,London,5.2.0,6813884385906,kyc_step.completed,2026-08-29 09:33:24,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-29 09:33:29,2026-09-07 06:10:00
39a8ab5e-022f-8a47-04d4-c5db63d3997f,f2b43abf-8441-aefd-0299-436a8e485223,e3acd21a-7387-a600-7739-1bee46e09e7d,iOS,mobile,US,London,5.2.0,6813884385906,kyc_step.completed,2026-08-29 09:43:24,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-29 09:43:29,2026-09-07 06:10:00
42442fce-2686-d5c6-6d59-ade75287c72e,f2b43abf-8441-aefd-0299-436a8e485223,e3acd21a-7387-a600-7739-1bee46e09e7d,iOS,mobile,US,London,5.2.0,6813884385906,kyc_step.completed,2026-08-29 09:53:24,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-08-29 09:53:29,2026-09-07 06:10:00
de03a536-b703-fa9f-e15c-1c37e4ab9bae,,539d5223-c48d-276c-acae-8af89599b267,Android,mobile,GB,London,5.2.0,7240266889893,app.opened,2026-08-19 08:12:57,{},"{""account_status"": ""ACTIVE""}",2026-08-19 08:13:02,2026-09-07 06:10:00
c5e2cdcc-3058-4d20-2711-1b6093acd71b,,539d5223-c48d-276c-acae-8af89599b267,Android,mobile,GB,London,5.2.0,7240266889893,sign_up.started,2026-08-19 08:14:57,{},"{""account_status"": ""ACTIVE""}",2026-08-19 08:15:02,2026-09-07 06:10:00
888e58e7-06b6-a5f4-19d4-5a552e7c77b0,79279973-5e78-1fd7-94e0-d3baa9f948b2,539d5223-c48d-276c-acae-8af89599b267,Android,mobile,GB,London,5.2.0,7240266889893,sign_up.completed,2026-08-19 08:25:57,{},"{""account_status"": ""ACTIVE""}",2026-08-19 08:26:02,2026-09-07 06:10:00
20984689-c78a-e6ce-0a19-9083d83e262a,79279973-5e78-1fd7-94e0-d3baa9f948b2,539d5223-c48d-276c-acae-8af89599b267,Android,mobile,GB,London,5.2.0,7240266889893,kyc_step.completed,2026-08-19 08:35:57,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-19 08:36:02,2026-09-07 06:10:00
11bb797a-f464-a31f-5938-949e8a426ff0,79279973-5e78-1fd7-94e0-d3baa9f948b2,539d5223-c48d-276c-acae-8af89599b267,Android,mobile,GB,London,5.2.0,7240266889893,kyc_step.completed,2026-08-19 08:45:57,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-19 08:46:02,2026-09-07 06:10:00
edafea54-50b9-e04a-dedc-c2ff53d47caf,79279973-5e78-1fd7-94e0-d3baa9f948b2,539d5223-c48d-276c-acae-8af89599b267,Android,mobile,GB,London,5.2.0,7240266889893,kyc_step.completed,2026-08-19 08:55:57,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-08-19 08:56:02,2026-09-07 06:10:00
6c9dda26-29cd-4d5c-4d8c-c9c633a2b47b,79279973-5e78-1fd7-94e0-d3baa9f948b2,539d5223-c48d-276c-acae-8af89599b267,Android,mobile,GB,London,5.2.0,7240266889893,transaction.completed,2026-08-21 14:25:57,{},"{""account_status"": ""ACTIVE""}",2026-08-21 14:26:02,2026-09-07 06:10:00
708c4f1a-f1c3-5294-e61c-f9a3e0acdb75,,efb18149-3ba4-807e-4565-5d2dfdb269e5,Android,mobile,US,London,5.2.0,3413888857690,app.opened,2026-08-04 01:03:53,{},"{""account_status"": ""ACTIVE""}",2026-08-04 01:03:58,2026-09-07 06:10:00
600777be-f2b1-068a-d58b-54231f8424bd,,efb18149-3ba4-807e-4565-5d2dfdb269e5,Android,mobile,US,London,5.2.0,3413888857690,sign_up.started,2026-08-04 01:05:53,{},"{""account_status"": ""ACTIVE""}",2026-08-04 01:05:58,2026-09-07 06:10:00
3565c8a2-bd6a-ec56-daac-1277be7301e9,7bf47042-bd15-31c8-3764-fbda3108d448,efb18149-3ba4-807e-4565-5d2dfdb269e5,Android,mobile,US,London,5.2.0,3413888857690,sign_up.completed,2026-08-04 01:34:53,{},"{""account_status"": ""ACTIVE""}",2026-08-04 01:34:58,2026-09-07 06:10:00
32d9ec3e-6630-8af8-7044-9b5172624be8,7bf47042-bd15-31c8-3764-fbda3108d448,efb18149-3ba4-807e-4565-5d2dfdb269e5,Android,mobile,US,London,5.2.0,3413888857690,kyc_step.completed,2026-08-04 01:44:53,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-04 01:44:58,2026-09-07 06:10:00
97187943-6168-c4a8-c55f-30a134a450e3,7bf47042-bd15-31c8-3764-fbda3108d448,efb18149-3ba4-807e-4565-5d2dfdb269e5,Android,mobile,US,London,5.2.0,3413888857690,kyc_step.completed,2026-08-04 01:54:53,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-04 01:54:58,2026-09-07 06:10:00
f8205c5f-17c5-22e0-1fe9-048dd08308b0,7bf47042-bd15-31c8-3764-fbda3108d448,efb18149-3ba4-807e-4565-5d2dfdb269e5,Android,mobile,US,London,5.2.0,3413888857690,kyc_step.completed,2026-08-04 02:04:53,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-08-04 02:04:58,2026-09-07 06:10:00
29b2b32c-1f27-fa2c-8439-1819b97a08ba,7bf47042-bd15-31c8-3764-fbda3108d448,efb18149-3ba4-807e-4565-5d2dfdb269e5,Android,mobile,US,London,5.2.0,3413888857690,transaction.completed,2026-08-10 06:34:53,{},"{""account_status"": ""ACTIVE""}",2026-08-10 06:34:58,2026-09-07 06:10:00
173e13d9-fc32-edb4-35d8-053130e423e1,,f0d1701b-1ecf-cd89-35aa-d597c1b0f44b,Android,mobile,GB,London,5.2.0,8302805390643,app.opened,2026-08-17 05:49:09,{},"{""account_status"": ""ACTIVE""}",2026-08-17 05:49:14,2026-09-07 06:10:00
7a5cd426-5c1f-af7b-81c4-dda8ccbf1dfe,,f0d1701b-1ecf-cd89-35aa-d597c1b0f44b,Android,mobile,GB,London,5.2.0,8302805390643,sign_up.started,2026-08-17 05:51:09,{},"{""account_status"": ""ACTIVE""}",2026-08-17 05:51:14,2026-09-07 06:10:00
01db80b4-0422-1bf2-74fa-ebddf1e4c27a,7daa39f0-c0b6-fce2-de53-790aa34b6cf6,f0d1701b-1ecf-cd89-35aa-d597c1b0f44b,Android,mobile,GB,London,5.2.0,8302805390643,sign_up.completed,2026-08-17 05:56:09,{},"{""account_status"": ""ACTIVE""}",2026-08-17 05:56:14,2026-09-07 06:10:00
db84aa96-f629-5eb4-667a-9b916b8608d1,7daa39f0-c0b6-fce2-de53-790aa34b6cf6,f0d1701b-1ecf-cd89-35aa-d597c1b0f44b,Android,mobile,GB,London,5.2.0,8302805390643,kyc_step.completed,2026-08-17 06:06:09,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-17 06:06:14,2026-09-07 06:10:00
f21b7a7f-5c42-adcf-5acc-616d199ded5e,7daa39f0-c0b6-fce2-de53-790aa34b6cf6,f0d1701b-1ecf-cd89-35aa-d597c1b0f44b,Android,mobile,GB,London,5.2.0,8302805390643,kyc_step.completed,2026-08-17 06:16:09,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-17 06:16:14,2026-09-07 06:10:00
6f246189-10b7-de33-d627-224e4f5af64e,7daa39f0-c0b6-fce2-de53-790aa34b6cf6,f0d1701b-1ecf-cd89-35aa-d597c1b0f44b,Android,mobile,GB,London,5.2.0,8302805390643,kyc_step.completed,2026-08-17 06:26:09,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-08-17 06:26:14,2026-09-07 06:10:00
ffecc4eb-3ab7-42a1-4cfa-4f8aa6e997ae,292bd156-db94-6570-1ac7-0ec0ab8ddeb4,cd2e6c8b-2436-c8de-c40c-fbdecaf91924,Android,mobile,GB,Leeds,5.2.0,999,sign_up.completed,2026-09-02 12:00:00,{},{},2026-09-02 12:00:00,2026-09-07 06:10:00
