id,disbursement_id,state,provider_name,provider_id,selection_reason,provider_error_category,created_at,last_updated_at,eta,max_eta,error,provider_error,receipt_number,psp_account_id,_cdc_operation,_cdc_lsn,_cdc_loaded_at
2dcc4095-f28f-9444-a015-4d6591ed554a,30807a5d-62a5-0eec-881a-f04f3b23feed,WAITING_ON_PROVIDER,THUNES,P685549,PROBING,PROVIDER_TIMEOUT,2026-07-27 07:55:58,2026-07-27 08:00:58,2026-07-27 08:05:58,2026-07-28 07:55:58,provider declined,ERR_42,,9399ad15-a37c-e1c5-c42b-266b1b02fa24,INSERT,2252,2026-09-07 11:51:00
5c29850b-410b-fc29-be9c-afcfed17f6e9,8bae295e-902a-405c-3d9f-fe599bc0fa93,COMPLETED,THUNES,P574379,PROBING,,2026-09-03 12:20:04,2026-09-03 13:20:04,2026-09-03 12:30:04,2026-09-04 12:20:04,,,R7662074,fba3091f-08df-aaf8-b9ef-aad6000cd21a,INSERT,2253,2026-09-07 11:59:00
27f6a2ac-5b0c-4170-75da-cbbe09a9161a,f17f3f92-d26a-a790-c582-8939058e389e,FAILED,THUNES,P245131,PREDEFINED,INVALID_ACCOUNT,2026-09-05 17:18:41,2026-09-05 17:19:26,2026-09-05 17:28:41,2026-09-06 17:18:41,provider declined,ERR_42,,3ba58126-3ff6-9f41-9508-2801e3be7ca0,INSERT,2254,2026-09-07 11:31:00
920b725b-1787-1810-4ce0-9ecbcfa28fb8,f17f3f92-d26a-a790-c582-8939058e389e,COMPLETED,CELLULANT,P519218,SMART_ROUTING,,2026-09-05 17:19:36,2026-09-05 17:29:36,2026-09-05 17:29:36,2026-09-06 17:19:36,,,R2295227,7b874b4a-cafb-c4fe-531f-04afb93c92d5,INSERT,2255,2026-09-07 11:40:00
ff5376a4-bb48-bbba-ac73-5be00ceeddc2,53ab3cce-264a-e04f-909e-21ba8a38d5aa,COMPLETED,CELLULANT,P511967,PROBING,,2026-09-04 17:22:59,2026-09-04 17:24:29,2026-09-04 17:32:59,2026-09-05 17:22:59,,,R9467953,4a2f3876-6e93-5615-38da-9a90170fad32,INSERT,2256,2026-09-07 11:58:00
ff408dcc-9db1-f7f9-8fa8-ae3432339053,32b73d80-8f2e-08d3-7b1d-bca32286e3f8,COMPLETED,TERRAPAY,P871403,SMART_ROUTING,,2026-08-09 19:40:21,2026-08-10 06:47:01,2026-08-09 19:50:21,2026-08-10 19:40:21,,,R5065372,6e18c9b3-c6da-85f1-4429-6ca21257429e,INSERT,2257,2026-09-07 11:42:00
5fb2b838-af73-b3cf-331e-91f23bc5f97f,9f88dda3-7134-ae6e-cd84-0a47fd7b1279,WAITING_ON_PROVIDER,THUNES,P263568,PRIORITY_ORDER,INSUFFICIENT_FUNDS,2026-08-13 13:51:58,2026-08-13 13:56:58,2026-08-13 14:01:58,2026-08-14 13:51:58,provider declined,ERR_42,,f2edcab0-3e38-69e2-0df6-3417bd5538c7,INSERT,2258,2026-09-07 11:58:00
86dc4e34-a9dc-fe52-e7f2-418a953fcfd4,9f7fae0c-7ba7-9d05-8c7e-29044237692a,FAILED,THUNES,P145594,PREDEFINED,INSUFFICIENT_FUNDS,2026-08-10 03:56:54,2026-08-10 04:36:54,2026-08-10 04:06:54,2026-08-11 03:56:54,provider declined,ERR_42,,ca0841de-3360-d115-48b5-1c880f635f4a,INSERT,2259,2026-09-07 11:38:00
7707ac0e-0d96-feb3-4572-b3859e32f085,9f7fae0c-7ba7-9d05-8c7e-29044237692a,COMPLETED,CELLULANT,P786563,PRIORITY_ORDER,,2026-08-10 04:37:04,2026-08-11 04:37:05,2026-08-10 04:47:04,2026-08-11 04:37:04,,,R2117325,a9b92a1d-4574-98ca-a90e-319d637e3f94,INSERT,2260,2026-09-07 11:48:00
ec19e4eb-3f55-1740-0a2d-36a605804493,f77fa3a7-802a-a6eb-32e9-7c2d2fb90ccf,COMPLETED,TERRAPAY,P655132,PREDEFINED,,2026-08-07 16:47:25,2026-08-08 16:47:26,2026-08-07 16:57:25,2026-08-08 16:47:25,,,R6596369,28317f0d-be90-63fb-64b5-d9a57d6c3d2a,INSERT,2261,2026-09-07 11:56:00
6d2ccf42-271a-919f-92a9-7acd3d884938,ad9112c5-f5ea-4128-854d-c3bf61d85365,FAILED,THUNES,P427557,PREDEFINED,INVALID_ACCOUNT,2026-08-04 10:49:52,2026-08-04 11:29:52,2026-08-04 10:59:52,2026-08-05 10:49:52,provider declined,ERR_42,,a7087280-34ee-0b67-21bb-d1838acfd4d6,INSERT,2262,2026-09-07 11:54:00
ccd3af7c-af1d-cfb8-8a96-2a1194be6d9f,ad9112c5-f5ea-4128-854d-c3bf61d85365,COMPLETED,CELLULANT,P312137,SMART_ROUTING,,2026-08-04 11:30:02,2026-08-04 11:31:32,2026-08-04 11:40:02,2026-08-05 11:30:02,,,R6184132,86181db2-e60d-7a94-b483-d162b043a39a,INSERT,2263,2026-09-07 11:59:00
ef0b743e-bee0-4762-7168-bdec4da838b7,c3f38c8c-078c-3875-ba21-e2692540fbfe,FAILED,CELLULANT,P961613,PREDEFINED,INSUFFICIENT_FUNDS,2026-07-31 13:07:23,2026-07-31 13:47:23,2026-07-31 13:17:23,2026-08-01 13:07:23,provider declined,ERR_42,,21acfdb5-1b55-5f6d-301c-6abfc7739d46,INSERT,2264,2026-09-07 11:43:00
9caad37c-fc67-95e2-c32f-c21b06b4ed27,c3f38c8c-078c-3875-ba21-e2692540fbfe,WAITING_ON_PROVIDER,TERRAPAY,P746915,PREDEFINED,PROVIDER_TIMEOUT,2026-07-31 13:47:33,2026-07-31 13:52:33,2026-07-31 13:57:33,2026-08-01 13:47:33,provider declined,ERR_42,,98ab182c-3b1d-0181-9cc3-c1f59129bc75,INSERT,2265,2026-09-07 11:59:00
e338e579-7521-aa18-dde4-f5c1532c5c01,fc5217cc-f467-2866-ed56-a2a02d54ff2b,FAILED,CELLULANT,P358771,PROBING,INVALID_ACCOUNT,2026-08-04 11:38:08,2026-08-05 11:38:09,2026-08-04 11:48:08,2026-08-05 11:38:08,provider declined,ERR_42,,bc3eb402-9ba1-4c35-0ab5-207fc6b6020a,INSERT,2266,2026-09-07 11:59:00
64e70f9a-501a-0ccf-b85f-164b61603399,fc5217cc-f467-2866-ed56-a2a02d54ff2b,COMPLETED,TERRAPAY,P741209,PRIORITY_ORDER,,2026-08-05 11:38:19,2026-08-08 22:58:19,2026-08-05 11:48:19,2026-08-06 11:38:19,,,R9735042,d3b6ef1b-74f7-6d09-739c-afa51bfc270c,INSERT,2267,2026-09-07 11:49:00
84581f73-b0a0-c1cd-0df6-c527eb45bc38,761ad914-4931-b2d4-d3de-f87cc60fb252,COMPLETED,THUNES,P249149,PROBING,,2026-08-19 14:40:16,2026-08-20 01:46:56,2026-08-19 14:50:16,2026-08-20 14:40:16,,,R8578236,1cf8d03f-802b-1bf4-b8ff-615c172720fa,INSERT,2268,2026-09-07 11:47:00
5ce9dbbc-a252-91f3-730b-c657b4cb4613,b7e767d4-29fb-832c-cbe6-8571b622e18e,COMPLETED,CELLULANT,P189450,PROBING,,2026-08-09 04:52:03,2026-08-09 04:52:48,2026-08-09 05:02:03,2026-08-10 04:52:03,,,R9584338,60f11528-28ef-2f46-f323-123e9cb0c90c,INSERT,2269,2026-09-07 11:50:00
9f601d17-00e7-8824-33ee-16e7f5defeba,49ed856e-723d-facd-f601-e005c4c4f69f,WAITING_ON_PROVIDER,CELLULANT,P902575,PREDEFINED,INSUFFICIENT_FUNDS,2026-08-01 19:06:13,2026-08-01 19:11:13,2026-08-01 19:16:13,2026-08-02 19:06:13,provider declined,ERR_42,,7fa70485-dafc-3805-7f64-85de75699aef,INSERT,2270,2026-09-07 11:59:00
fe656dcc-6abd-b05a-1be0-0f8e0c8d51d2,9a70ea8a-d688-1d3e-93fd-e248aac04912,FAILED,TERRAPAY,P286906,SMART_ROUTING,PROVIDER_TIMEOUT,2026-08-07 00:02:00,2026-08-07 00:02:45,2026-08-07 00:12:00,2026-08-08 00:02:00,provider declined,ERR_42,,b107094e-a932-5ae1-9c70-60da48cd29c5,INSERT,2271,2026-09-07 11:34:00
864f36dd-69ec-09d5-86ec-ed9954470290,227197ca-7887-73ed-4af7-15b7109efb40,WAITING_ON_PROVIDER,THUNES,P320038,SMART_ROUTING,PROVIDER_TIMEOUT,2026-08-21 14:33:10,2026-08-21 14:38:10,2026-08-21 14:43:10,2026-08-22 14:33:10,provider declined,ERR_42,,bacf7cfc-9245-1cc4-1bfb-3b3d0ee52f63,INSERT,2272,2026-09-07 11:31:00
850b7073-7f13-de67-9008-cdc99d421bae,86800a0b-4279-1490-5105-64f9d90949aa,FAILED,TERRAPAY,P864605,PROBING,INVALID_ACCOUNT,2026-08-26 22:20:55,2026-08-26 22:22:25,2026-08-26 22:30:55,2026-08-27 22:20:55,provider declined,ERR_42,,9c02040d-e237-c877-2e0e-6673ced7cd17,INSERT,2273,2026-09-07 11:41:00
318cd979-fab0-a15d-4a5d-6ceab565f64e,86800a0b-4279-1490-5105-64f9d90949aa,WAITING_ON_PROVIDER,CELLULANT,P101657,PRIORITY_ORDER,INSUFFICIENT_FUNDS,2026-08-26 22:22:35,2026-08-26 22:27:35,2026-08-26 22:32:35,2026-08-27 22:22:35,provider declined,ERR_42,,1e30614f-cbf6-aa23-a01e-31f57702beba,INSERT,2274,2026-09-07 11:41:00
b9974024-90a0-14ab-4ca1-cabd85650e0b,76647043-55c9-bf0f-e55b-93ad8976b471,FAILED,THUNES,P811141,PREDEFINED,PROVIDER_TIMEOUT,2026-09-02 23:29:06,2026-09-06 10:49:06,2026-09-02 23:39:06,2026-09-03 23:29:06,provider declined,ERR_42,,93d054e4-3550-b07e-04ca-bb38892fca69,INSERT,2275,2026-09-07 11:48:00
e355e636-ea8b-31f5-ccae-58fe54eb8e20,76647043-55c9-bf0f-e55b-93ad8976b471,COMPLETED,TERRAPAY,P934438,PREDEFINED,,2026-09-06 10:49:16,2026-09-07 10:49:16,2026-09-06 10:59:16,2026-09-07 10:49:16,,,R2110870,d73aae7b-47cc-3a66-2638-d8bef83893a2,INSERT,2276,2026-09-07 11:32:00
1cbb304b-2ccd-a2af-4d64-bb63866cfb2b,5f2019ea-3cd6-1f5e-e086-44187f3ef59b,FAILED,CELLULANT,P492393,PRIORITY_ORDER,INSUFFICIENT_FUNDS,2026-08-19 10:28:54,2026-08-19 10:32:54,2026-08-19 10:38:54,2026-08-20 10:28:54,provider declined,ERR_42,,8188de48-719b-2dd6-17b4-e75be9d18ec2,INSERT,2277,2026-09-07 11:57:00
80038f26-e7ab-2ef7-7b8f-d09acc8ceba9,5f2019ea-3cd6-1f5e-e086-44187f3ef59b,WAITING_ON_PROVIDER,TERRAPAY,P261562,SMART_ROUTING,INVALID_ACCOUNT,2026-08-19 10:33:04,2026-08-19 10:38:04,2026-08-19 10:43:04,2026-08-20 10:33:04,provider declined,ERR_42,,dfb68a5f-bb81-41f0-7bc4-d138ec737598,INSERT,2278,2026-09-07 11:54:00
c5d56016-51b3-ccf5-8843-3a3846d28109,35b8726c-e462-ff64-a38b-baa44fe898d8,COMPLETED,TERRAPAY,P562543,PRIORITY_ORDER,,2026-08-26 20:28:56,2026-08-26 20:38:56,2026-08-26 20:38:56,2026-08-27 20:28:56,,,R5574378,1d4d46d6-460d-113d-2851-a8be2639e214,INSERT,2279,2026-09-07 11:53:00
0dc5d42e-6233-960a-1b1e-06c30ceaaf73,214c87b1-0cfc-6420-7192-e4438a6342ca,COMPLETED,THUNES,P190302,PROBING,,2026-08-10 12:09:30,2026-08-11 12:09:30,2026-08-10 12:19:30,2026-08-11 12:09:30,,,R7575272,e42aa836-989b-68c0-b465-c0272dd1d45b,INSERT,2280,2026-09-07 11:39:00
645f273c-5d0b-042d-e9b1-4c76420fbeef,3b504fda-7875-b1c7-7724-3aa3c438eae0,COMPLETED,THUNES,P292259,PREDEFINED,,2026-07-29 00:15:48,2026-07-29 11:22:28,2026-07-29 00:25:48,2026-07-30 00:15:48,,,R6448586,10bbc60d-07bf-63ee-7ccd-3dc0740a5bed,INSERT,2281,2026-09-07 11:40:00
3e628981-9ef1-a74f-3d13-452669d75427,4d579d00-cadc-c10f-1228-130ba64272a2,COMPLETED,CELLULANT,P674566,SMART_ROUTING,,2026-08-15 21:23:37,2026-08-16 08:30:17,2026-08-15 21:33:37,2026-08-16 21:23:37,,,R9092903,354f184e-5739-0b03-10e9-4dce6241cba3,INSERT,2282,2026-09-07 11:44:00
9927839b-11d1-ce50-67e2-189bf4b4c704,8e1a3a51-534b-fa86-7681-2ad798986758,FAILED,TERRAPAY,P214027,PROBING,INVALID_ACCOUNT,2026-08-31 17:18:37,2026-08-31 17:28:37,2026-08-31 17:28:37,2026-09-01 17:18:37,provider declined,ERR_42,,0fbd4c81-a900-8ecd-a51e-01ad7e8a2078,INSERT,2283,2026-09-07 11:54:00
e3239264-2390-0c1d-d129-1d1337b567b4,8e1a3a51-534b-fa86-7681-2ad798986758,FAILED,THUNES,P708979,PRIORITY_ORDER,INSUFFICIENT_FUNDS,2026-08-31 17:28:47,2026-08-31 17:29:32,2026-08-31 17:38:47,2026-09-01 17:28:47,provider declined,ERR_42,,880061b6-73f6-21a8-2633-0c43a92f85fe,INSERT,2284,2026-09-07 11:42:00
a998c8e1-3612-41be-8b8c-e7be6f689d65,5170ca8a-a00e-0b60-64ee-c4c19714fadc,COMPLETED,CELLULANT,P281833,PROBING,,2026-09-06 05:50:15,2026-09-06 06:30:15,2026-09-06 06:00:15,2026-09-07 05:50:15,,,R3333188,d7e4527a-6274-d240-8e30-1bcc302fa247,INSERT,2285,2026-09-07 11:53:00
6c936f69-8269-041a-7453-30442e07336d,ce52309d-a46a-07c2-2320-de1615ac80e4,FAILED,CELLULANT,P678866,PROBING,INVALID_ACCOUNT,2026-08-07 12:06:04,2026-08-07 23:12:44,2026-08-07 12:16:04,2026-08-08 12:06:04,provider declined,ERR_42,,6cbdd931-2f90-0058-39ca-28265af56a23,INSERT,2286,2026-09-07 11:48:00
d8c823b0-7f87-36f1-93f3-c70201e6ee9a,ce52309d-a46a-07c2-2320-de1615ac80e4,COMPLETED,TERRAPAY,P866418,SMART_ROUTING,,2026-08-07 23:12:54,2026-08-08 10:19:34,2026-08-07 23:22:54,2026-08-08 23:12:54,,,R9417612,8bd18d4b-ed33-53fc-692c-aaae44ed98e2,INSERT,2287,2026-09-07 11:56:00
a1731ed8-78f2-961c-3ec7-7a8f16a46b83,77061136-4788-17ec-c764-032ec02627d1,COMPLETED,CELLULANT,P877714,PRIORITY_ORDER,,2026-08-21 01:57:02,2026-08-21 13:03:42,2026-08-21 02:07:02,2026-08-22 01:57:02,,,R6242875,57f2a45f-e751-5d4b-0d82-9d529cf021b8,INSERT,2288,2026-09-07 11:32:00
0fb91307-42ac-66dc-904f-0df7c8f72c2d,b1eedf64-090b-23ed-2ae1-d0bc4a099088,COMPLETED,CELLULANT,P759868,PROBING,,2026-08-18 09:18:14,2026-08-19 09:18:15,2026-08-18 09:28:14,2026-08-19 09:18:14,,,R3836678,fd888cbd-a804-9463-0d36-f5e492a6f3e6,INSERT,2289,2026-09-07 11:38:00
42e17302-2ce6-f908-cece-a5d35ea909ef,977e3f2c-e8fe-6095-2cb3-7e239a940c6c,COMPLETED,CELLULANT,P920539,SMART_ROUTING,,2026-07-28 12:08:22,2026-07-28 13:08:21,2026-07-28 12:18:22,2026-07-29 12:08:22,,,R9135582,dcacfa54-8702-f4ad-cca3-a4c42e4982cf,INSERT,2290,2026-09-07 11:30:00
76c9aeb2-2ae7-dc19-0d72-29181db1ce86,0de84b63-5856-e1fc-d782-5ea3bbff16e9,COMPLETED,CELLULANT,P518114,PROBING,,2026-08-22 09:52:02,2026-08-25 21:12:02,2026-08-22 10:02:02,2026-08-23 09:52:02,,,R6056101,c09f1c91-f2c0-a0cf-bf03-b8c279ec958b,INSERT,2291,2026-09-07 11:55:00
a6edcadd-eb04-cd29-9c48-c8306e8984f4,0a802167-f4b3-f20e-aed0-fb5787beb021,FAILED,CELLULANT,P385831,PREDEFINED,INVALID_ACCOUNT,2026-08-27 18:06:03,2026-08-31 05:26:03,2026-08-27 18:16:03,2026-08-28 18:06:03,provider declined,ERR_42,,415e3805-1928-aae5-cd64-9aff445fdde1,INSERT,2292,2026-09-07 11:40:00
c5ed3982-760b-3673-6422-a73e958c9cfd,0a802167-f4b3-f20e-aed0-fb5787beb021,WAITING_ON_PROVIDER,THUNES,P808094,SMART_ROUTING,PROVIDER_TIMEOUT,2026-08-31 05:26:13,2026-08-31 05:31:13,2026-08-31 05:36:13,2026-09-01 05:26:13,provider declined,ERR_42,,31e6a645-c53f-4f7e-96b6-a287ac00f929,INSERT,2293,2026-09-07 11:48:00
2f4cfefb-f798-28a2-cd9e-84ec90e9e294,603ecfef-2141-9a14-9acc-b00ddb3fb4a2,COMPLETED,CELLULANT,P216229,SMART_ROUTING,,2026-07-26 03:40:11,2026-07-27 03:40:11,2026-07-26 03:50:11,2026-07-27 03:40:11,,,R5250268,efa9a0a3-a915-1364-778a-669f4b68d94d,INSERT,2294,2026-09-07 11:41:00
335f0d14-edb7-d4e4-fabb-66097de17a85,f4a29332-421b-ecca-0f60-00f3fef72410,WAITING_ON_PROVIDER,TERRAPAY,P739947,PROBING,INSUFFICIENT_FUNDS,2026-08-14 05:28:48,2026-08-14 05:33:48,2026-08-14 05:38:48,2026-08-15 05:28:48,provider declined,ERR_42,,24d4d5a3-1bc2-197e-7df7-7791a53e62ba,INSERT,2295,2026-09-07 11:54:00
e79503fb-546f-cba3-b336-d14326cfbf51,a3ed033a-a722-2ea2-261b-50487f695b97,FAILED,CELLULANT,P510339,PRIORITY_ORDER,PROVIDER_TIMEOUT,2026-08-24 17:33:05,2026-08-24 17:43:05,2026-08-24 17:43:05,2026-08-25 17:33:05,provider declined,ERR_42,,7d9d2b3b-c55f-a445-f09e-0302b525a4d9,INSERT,2296,2026-09-07 11:31:00
ba4ef72f-d813-9af7-6766-d37b6fa179a5,a3ed033a-a722-2ea2-261b-50487f695b97,FAILED,THUNES,P918871,PRIORITY_ORDER,PROVIDER_TIMEOUT,2026-08-24 17:43:15,2026-08-24 18:43:14,2026-08-24 17:53:15,2026-08-25 17:43:15,provider declined,ERR_42,,f443864c-6269-9a44-00d8-c04639d11950,INSERT,2297,2026-09-07 11:45:00
a925de85-6258-8ce9-f7ae-ede80a119bac,4a3abb3a-c439-dfcf-c2ad-0d9775aaecb0,FAILED,CELLULANT,P300281,PREDEFINED,PROVIDER_TIMEOUT,2026-08-19 11:40:58,2026-08-19 12:40:58,2026-08-19 11:50:58,2026-08-20 11:40:58,provider declined,ERR_42,,a1701e8e-1b55-2618-e57e-72d363dde733,INSERT,2298,2026-09-07 11:37:00
7feb4cf3-4ec7-7371-a4b6-5cfa8a619e64,3d0d5c8f-97cb-4585-ff12-fe28b840d136,COMPLETED,TERRAPAY,P659876,PROBING,,2026-09-05 11:21:27,2026-09-06 15:08:07,2026-09-05 11:31:27,2026-09-06 11:21:27,,,R1275453,5674b9e2-0e59-95aa-56db-638a097ba119,INSERT,2299,2026-09-07 11:32:00
03ad702e-216a-ebcf-a616-dde4b388300a,04e1502a-a761-80c7-7d28-3421243f45fe,FAILED,THUNES,P280616,PRIORITY_ORDER,INVALID_ACCOUNT,2026-08-03 18:37:52,2026-08-03 18:41:52,2026-08-03 18:47:52,2026-08-04 18:37:52,provider declined,ERR_42,,74c88361-18e8-24e9-cb2f-bbc3d21bf733,INSERT,2300,2026-09-07 11:31:00
105f86aa-974e-8f83-d5d9-a3852bb24cbc,04e1502a-a761-80c7-7d28-3421243f45fe,COMPLETED,TERRAPAY,P957525,PRIORITY_ORDER,,2026-08-03 18:42:02,2026-08-04 05:48:42,2026-08-03 18:52:02,2026-08-04 18:42:02,,,R2915617,9d99d4c5-cc96-bf43-9850-70727f44cbca,INSERT,2301,2026-09-07 11:35:00
5eb38ef5-b240-70ca-2b05-61676a478ddf,102f4f5c-55e3-9295-2c67-10bd97d46f61,COMPLETED,THUNES,P680290,SMART_ROUTING,,2026-08-09 21:02:29,2026-08-11 00:49:09,2026-08-09 21:12:29,2026-08-10 21:02:29,,,R8359513,0a6b3e3d-94fd-0594-ecf9-12453e5f7e23,INSERT,2302,2026-09-07 11:54:00
fc920c73-1e14-fe04-3120-8bde3c52d68a,4d1b6d80-c857-5c8a-d394-6dc7a08fa1c6,WAITING_ON_PROVIDER,TERRAPAY,P655953,PRIORITY_ORDER,PROVIDER_TIMEOUT,2026-08-06 15:41:15,2026-08-06 15:46:15,2026-08-06 15:51:15,2026-08-07 15:41:15,provider declined,ERR_42,,fc9dc0d0-c2d9-4cc9-dcdb-f14e5ca59057,INSERT,2303,2026-09-07 11:43:00
9de7df7b-5594-552b-405a-8e7e6f46a41f,0dd4c0e6-0b09-9fcc-ec34-4cf0ab8e77a1,WAITING_ON_PROVIDER,CELLULANT,P944264,PROBING,INSUFFICIENT_FUNDS,2026-08-23 21:53:31,2026-08-23 21:58:31,2026-08-23 22:03:31,2026-08-24 21:53:31,provider declined,ERR_42,,ecc3b699-0d6d-cb42-bd8b-f6031abb574e,INSERT,2304,2026-09-07 11:55:00
6022e3ff-3330-4e33-deb0-de7d699fdb02,537d66c6-1c31-aaf3-c76a-ec883ae56c8d,COMPLETED,THUNES,P331381,PRIORITY_ORDER,,2026-08-17 01:08:44,2026-08-18 01:08:45,2026-08-17 01:18:44,2026-08-18 01:08:44,,,R8901905,e3f713a7-0de9-2f1b-7c02-24e595c89b2d,INSERT,2305,2026-09-07 11:33:00
384852b6-57f4-98e0-c2a5-9d7b2bd3d971,22f1c32b-47d5-ac92-0f45-55da91941591,FAILED,CELLULANT,P409499,SMART_ROUTING,PROVIDER_TIMEOUT,2026-08-15 14:06:40,2026-08-15 14:46:40,2026-08-15 14:16:40,2026-08-16 14:06:40,provider declined,ERR_42,,2b80e44a-e7d3-f770-9c8d-1adef3e816b5,INSERT,2306,2026-09-07 11:33:00
3acdc514-dae1-8b28-8d81-64b0f85ad287,22f1c32b-47d5-ac92-0f45-55da91941591,FAILED,THUNES,P190674,PROBING,PROVIDER_TIMEOUT,2026-08-15 14:46:50,2026-08-16 01:53:30,2026-08-15 14:56:50,2026-08-16 14:46:50,provider declined,ERR_42,,3768c85b-fee3-dbaa-dcb9-13b47d3d16ca,INSERT,2307,2026-09-07 11:45:00
089b5b49-8114-5252-c4c3-6368bbc51a50,6af31899-014c-c3a1-e5f3-d46692de0df8,COMPLETED,THUNES,P546376,PROBING,,2026-07-25 04:54:23,2026-07-25 05:54:22,2026-07-25 05:04:23,2026-07-26 04:54:23,,,R9040805,d24025ea-b257-e257-cc4a-e02ccf4994e0,INSERT,2308,2026-09-07 11:59:00
b40bc353-296b-e903-4e09-c596ab45eaf0,3d333164-4bb8-ebe2-5bc0-798821f969e9,FAILED,THUNES,P581592,PRIORITY_ORDER,INVALID_ACCOUNT,2026-07-28 12:49:01,2026-07-28 13:49:00,2026-07-28 12:59:01,2026-07-29 12:49:01,provider declined,ERR_42,,dfcb821b-237c-db55-c596-fab776b90472,INSERT,2309,2026-09-07 11:40:00
df1e04cb-ca34-2e3c-2f58-9a8167c5b29b,3d333164-4bb8-ebe2-5bc0-798821f969e9,COMPLETED,CELLULANT,P488414,PROBING,,2026-07-28 13:49:10,2026-07-29 13:49:11,2026-07-28 13:59:10,2026-07-29 13:49:10,,,R1022878,6287729e-1219-4d94-a097-0ff4dc420980,INSERT,2310,2026-09-07 11:58:00
83c5c510-0e08-2343-eea7-7ea8bc5ad195,af4637b3-c9a6-2c37-3507-8c5dcb62f5b6,COMPLETED,THUNES,P807424,PREDEFINED,,2026-08-07 21:33:38,2026-08-07 21:58:38,2026-08-07 21:43:38,2026-08-08 21:33:38,,,R1865076,77215daa-5d97-5cdc-6209-56a81c684db0,INSERT,2311,2026-09-07 11:30:00
5a4b4fdb-5209-eaab-39b6-410ec2c96b28,9482b42f-c095-3c13-f06b-ffa4bcc4f087,COMPLETED,CELLULANT,P380345,PROBING,,2026-08-02 00:12:34,2026-08-03 00:12:35,2026-08-02 00:22:34,2026-08-03 00:12:34,,,R5649727,5860c4f4-5f70-b951-1038-f6760df1172a,INSERT,2312,2026-09-07 11:42:00
1659ddcc-7537-3d14-e24c-724be453c4c2,ccc67ffd-5e3e-ce60-9ef6-a99f73b4daf3,FAILED,THUNES,P184064,PROBING,INSUFFICIENT_FUNDS,2026-09-02 18:30:56,2026-09-02 18:34:56,2026-09-02 18:40:56,2026-09-03 18:30:56,provider declined,ERR_42,,13b2d1ab-f4e5-80aa-f550-4c5249d2cac0,INSERT,2313,2026-09-07 11:31:00
b273f93c-1cad-a48a-46a4-2ee12a2e1e6a,ccc67ffd-5e3e-ce60-9ef6-a99f73b4daf3,COMPLETED,CELLULANT,P255141,PROBING,,2026-09-02 18:35:06,2026-09-02 18:35:51,2026-09-02 18:45:06,2026-09-03 18:35:06,,,R3524938,f3bd2348-854b-c8fa-344a-21b7dfff8cea,INSERT,2314,2026-09-07 11:34:00
c96d525e-a563-9cf4-a7df-eb9257c13f7e,8505d91d-f28b-ffb9-d5bf-1edb3b79da1e,COMPLETED,CELLULANT,P442157,PROBING,,2026-08-26 15:03:57,2026-08-27 02:10:37,2026-08-26 15:13:57,2026-08-27 15:03:57,,,R9894713,753ff3e2-71fc-5136-8c68-720ed787463d,INSERT,2315,2026-09-07 11:56:00
fe67e8e9-0a88-e6ca-1dee-4b6d3ce75d1e,4905eb93-890a-83b4-b639-529e29298691,FAILED,TERRAPAY,P432006,SMART_ROUTING,INVALID_ACCOUNT,2026-08-31 19:34:18,2026-08-31 19:35:48,2026-08-31 19:44:18,2026-09-01 19:34:18,provider declined,ERR_42,,34850fcd-2f3b-2b18-5ea2-d56b42aa0bc7,INSERT,2316,2026-09-07 11:34:00
512339fa-aa61-b32f-08e1-624eb506c24d,4905eb93-890a-83b4-b639-529e29298691,COMPLETED,THUNES,P460549,SMART_ROUTING,,2026-08-31 19:35:58,2026-08-31 20:35:58,2026-08-31 19:45:58,2026-09-01 19:35:58,,,R7256474,299fff30-f9b8-1e65-8a34-b26b72cc3fc5,INSERT,2317,2026-09-07 11:30:00
ec1b55dd-e829-56cf-ba81-d86090b3032d,e55ec749-7952-35ad-4ba9-9d78b49875d0,FAILED,THUNES,P563581,PREDEFINED,PROVIDER_TIMEOUT,2026-08-13 03:21:27,2026-08-14 07:08:07,2026-08-13 03:31:27,2026-08-14 03:21:27,provider declined,ERR_42,,e671d582-7a9e-8394-bb4c-cb141cc0b764,INSERT,2318,2026-09-07 11:50:00
1deb979d-8d0b-b6d7-ad91-f45623b13ebd,e55ec749-7952-35ad-4ba9-9d78b49875d0,COMPLETED,TERRAPAY,P423047,PRIORITY_ORDER,,2026-08-14 07:08:17,2026-08-14 07:08:32,2026-08-14 07:18:17,2026-08-15 07:08:17,,,R7738231,722b4439-3869-d3c9-d743-b5a89e15ebcc,INSERT,2319,2026-09-07 11:30:00
f182cdf7-82f5-52c8-9ae6-61499a6978cf,830481c2-f9d0-9e26-165e-55b5f526d3b0,COMPLETED,TERRAPAY,P158770,PREDEFINED,,2026-08-23 00:33:21,2026-08-23 00:58:21,2026-08-23 00:43:21,2026-08-24 00:33:21,,,R7669916,6d79d8bf-da92-e740-b749-66cb25dfc8fa,INSERT,2320,2026-09-07 11:50:00
d5e4157d-23ba-b528-6a08-9aa0e57c5c02,ce40924a-29ee-29f4-49e3-eb487147f758,FAILED,TERRAPAY,P715702,PRIORITY_ORDER,INSUFFICIENT_FUNDS,2026-08-07 07:39:00,2026-08-08 07:39:01,2026-08-07 07:49:00,2026-08-08 07:39:00,provider declined,ERR_42,,fd06a179-7980-3efa-4da0-8e483531518a,INSERT,2321,2026-09-07 11:56:00
